roi,file,burning_pixels,ha,group
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20220106T153619_R068_T17MPN_20220107T093454.tif,106.0,1.06,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20220506T153619_R068_T17MPN_20220507T172456.tif,114.0,1.14,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20220923T153619_R068_T17MPN_20220924T062235.tif,151.0,1.51,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20221018T153621_R068_T17MPN_20221019T043148.tif,131.0,1.31,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.tif,160.0,1.6,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2A_MSIL2A_20171203T153611_R068_T17MPN_20201014T115357.tif,240.0,2.4,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20180815T153619_R068_T17MPN_20201011T021736.tif,138.0,1.38,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20180924T153609_R068_T17MPN_20201009T043234.tif,166.0,1.66,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20181024T153619_R068_T17MPN_20201009T150008.tif,157.0,1.57,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20181103T153619_R068_T17MPN_20201008T153241.tif,216.0,2.16,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323.tif,262.0,2.62,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2A_MSIL2A_20190914T153621_R068_T17MPN_20201004T130230.tif,117.0,1.17,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20200117T153619_R068_T17MPN_20201002T200234.tif,108.0,1.08,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20200605T153619_R068_T17MPN_20200826T072451.tif,103.0,1.03,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20200705T153619_R068_T17MPN_20210515T082507.tif,102.0,1.02,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122.tif,133.0,1.33,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20210111T153619_R068_T17MPN_20210112T045648.tif,162.0,1.62,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2B_MSIL2A_20210220T153619_R068_T17MPN_20210221T012505.tif,121.0,1.21,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2A_MSIL2A_20211003T153621_R068_T17MPN_20211004T011150.tif,112.0,1.12,Lower Whisker
ROI_0069_03,D:\scburning\ROI_0069_03\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,263.0,2.63,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2A_MSIL2A_20170517T153621_R068_T17MPM_20210209T161254.tif,120.0,1.2,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20180407T153619_R068_T17MPM_20201012T193457.tif,221.0,2.21,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20180417T153619_R068_T17MPM_20201012T233240.tif,264.0,2.64,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2A_MSIL2A_20180522T153621_R068_T17MPM_20201012T125612.tif,211.0,2.11,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.tif,108.0,1.08,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20191228T153619_R068_T17MPM_20201003T104513.tif,122.0,1.22,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20200406T153619_R068_T17MPM_20200925T073456.tif,204.0,2.04,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20200516T153619_R068_T17MPM_20200909T224122.tif,106.0,1.06,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.tif,162.0,1.62,Lower Whisker
ROI_0083_04,D:\scburning\ROI_0083_04\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif,258.0,2.58,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2B_MSIL2A_20180407T153619_R068_T17MPM_20201012T193457.tif,229.0,2.29,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2A_MSIL2A_20180522T153621_R068_T17MPM_20201012T125612.tif,104.0,1.04,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2B_MSIL2A_20190512T153629_R068_T17MPM_20201006T132524.tif,113.0,1.13,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2B_MSIL2A_20200416T153619_R068_T17MPM_20200923T195133.tif,169.0,1.69,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.tif,185.0,1.85,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2A_MSIL2A_20200511T153621_R068_T17MPM_20200917T183938.tif,138.0,1.38,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2A_MSIL2A_20200610T153631_R068_T17MPM_20200826T204407.tif,130.0,1.3,Lower Whisker
ROI_0085_01,D:\scburning\ROI_0085_01\S2B_MSIL2A_20220225T153619_R068_T17MPM_20220302T012413.tif,167.0,1.67,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20171208T153609_R068_T17MPM_20201014T125140.tif,261.0,2.61,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20180427T153619_R068_T17MPM_20201013T033129.tif,117.0,1.17,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20181123T153619_R068_T17MPM_20201008T211037.tif,157.0,1.57,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.tif,210.0,2.1,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20190601T153629_R068_T17MPM_20201005T205706.tif,113.0,1.13,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20191108T153619_R068_T17MPM_20201003T143240.tif,144.0,1.44,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2A_MSIL2A_20200112T153611_R068_T17MPM_20201002T174343.tif,104.0,1.04,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2B_MSIL2A_20200406T153619_R068_T17MPM_20200925T073456.tif,216.0,2.16,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2A_MSIL2A_20201107T153621_R068_T17MPM_20201108T161613.tif,251.0,2.51,Lower Whisker
ROI_0085_02,D:\scburning\ROI_0085_02\S2A_MSIL2A_20210814T153621_R068_T17MPM_20210815T024909.tif,183.0,1.83,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2B_MSIL2A_20180226T153609_R068_T17MPM_20201104T161731.tif,103.0,1.03,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2B_MSIL2A_20200226T153619_R068_T17MPM_20200928T150911.tif,118.0,1.18,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2B_MSIL2A_20200516T153619_R068_T17MPM_20200909T224122.tif,233.0,2.33,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2A_MSIL2A_20201127T153621_R068_T17MPM_20201128T085029.tif,111.0,1.11,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2B_MSIL2A_20220506T153619_R068_T17MPM_20220507T162740.tif,264.0,2.64,Lower Whisker
ROI_0085_03,D:\scburning\ROI_0085_03\S2B_MSIL2A_20220615T153619_R068_T17MPM_20220618T172953.tif,168.0,1.68,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2A_MSIL2A_20180721T153621_R068_T17MPM_20201011T181944.tif,246.0,2.46,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2B_MSIL2A_20181103T153619_R068_T17MPM_20201008T153243.tif,109.0,1.09,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2B_MSIL2A_20190512T153629_R068_T17MPM_20201006T132524.tif,147.0,1.47,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2A_MSIL2A_20200531T153631_R068_T17MPM_20200911T150823.tif,106.0,1.06,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2B_MSIL2A_20200903T153619_R068_T17MPM_20201027T151714.tif,209.0,2.09,Lower Whisker
ROI_0086_02,D:\scburning\ROI_0086_02\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif,178.0,1.78,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20180522T153621_R068_T17MPM_20201012T125612.tif,140.0,1.4,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2B_MSIL2A_20181024T153619_R068_T17MPM_20201009T150010.tif,211.0,2.11,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.tif,184.0,1.84,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2B_MSIL2A_20190512T153629_R068_T17MPM_20201006T132524.tif,118.0,1.18,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20200211T153611_R068_T17MPM_20201001T171519.tif,190.0,1.9,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20200531T153631_R068_T17MPM_20200911T150823.tif,104.0,1.04,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20201107T153621_R068_T17MPM_20201108T161613.tif,116.0,1.16,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2A_MSIL2A_20210215T153621_R068_T17MPM_20210216T013627.tif,223.0,2.23,Lower Whisker
ROI_0087_01,D:\scburning\ROI_0087_01\S2B_MSIL2A_20220225T153619_R068_T17MPM_20220302T012413.tif,112.0,1.12,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2A_MSIL2A_20180201T153611_R068_T17MPM_20201013T175113.tif,185.0,1.85,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2B_MSIL2A_20180407T153619_R068_T17MPM_20201012T193457.tif,158.0,1.58,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2A_MSIL2A_20180502T153621_R068_T17MPM_20201012T045800.tif,231.0,2.31,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2B_MSIL2A_20200416T153619_R068_T17MPM_20200923T195133.tif,186.0,1.86,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.tif,102.0,1.02,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2A_MSIL2A_20220531T153631_R068_T17MPM_20220601T170719.tif,164.0,1.64,Lower Whisker
ROI_0087_02,D:\scburning\ROI_0087_02\S2A_MSIL2A_20220819T153631_R068_T17MPM_20220820T052453.tif,171.0,1.71,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20170427T153621_R068_T17MPM_20210209T110957.tif,225.0,2.25,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20171218T153609_R068_T17MPM_20201014T145917.tif,252.0,2.52,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20181103T153619_R068_T17MPM_20201008T153243.tif,170.0,1.7,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20190601T153629_R068_T17MPM_20201005T205706.tif,247.0,2.47,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20190716T153621_R068_T17MPM_20201005T145342.tif,197.0,1.97,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20200107T153619_R068_T17MPM_20201029T125546.tif,115.0,1.15,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20201207T153621_R068_T17MPM_20201208T051851.tif,223.0,2.23,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20210126T153621_R068_T17MPM_20210201T063950.tif,217.0,2.17,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20220106T153619_R068_T17MPM_20220107T103837.tif,247.0,2.47,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20220406T153619_R068_T17MPM_20220407T062419.tif,118.0,1.18,Lower Whisker
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20220531T153631_R068_T17MPM_20220601T170719.tif,218.0,2.18,Lower Whisker
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20190731T153629_R068_T17MPM_20201005T203157.tif,205.0,2.05,Lower Whisker
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20200226T153619_R068_T17MPM_20200928T150911.tif,126.0,1.26,Lower Whisker
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20200327T153619_R068_T17MPM_20201027T115557.tif,207.0,2.07,Lower Whisker
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20200521T153631_R068_T17MPM_20200910T104928.tif,130.0,1.3,Lower Whisker
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.tif,114.0,1.14,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20180522T153621_R068_T17MQM_20201012T125608.tif,270.0,2.7,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20191024T153621_R068_T17MQM_20201004T054349.tif,171.0,1.71,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20200307T153619_R068_T17MQM_20201020T020356.tif,196.0,1.96,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20200322T153621_R068_T17MQM_20201014T112220.tif,123.0,1.23,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20200531T153631_R068_T17MQM_20201027T072145.tif,179.0,1.79,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20201003T153619_R068_T17MQM_20201005T071123.tif,168.0,1.68,Lower Whisker
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20211127T153619_R068_T17MQM_20211128T181445.tif,155.0,1.55,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180313T153611_R068_T17MQM_20201013T082612.tif,104.0,1.04,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20190328T153621_R068_T17MQM_20201007T113657.tif,228.0,2.28,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20200211T153611_R068_T17MQM_20201001T171526.tif,175.0,1.75,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20200531T153631_R068_T17MQM_20201027T072145.tif,158.0,1.58,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20200605T153619_R068_T17MQM_20200826T072451.tif,105.0,1.05,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20201112T153619_R068_T17MQM_20201113T224116.tif,101.0,1.01,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20211127T153619_R068_T17MQM_20211128T181445.tif,255.0,2.55,Lower Whisker
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20220116T153619_R068_T17MQM_20220117T035624.tif,153.0,1.53,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20170127T153611_R068_T17MQM_20210207T220355.tif,267.0,2.67,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20180417T153619_R068_T17MQM_20201012T233240.tif,132.0,1.32,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20180820T153621_R068_T17MQM_20201011T042630.tif,212.0,2.12,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20181208T153611_R068_T17MQM_20201008T082322.tif,164.0,1.64,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20191014T153621_R068_T17MQM_20201004T021132.tif,259.0,2.59,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20191019T153619_R068_T17MQM_20201004T041101.tif,170.0,1.7,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20200809T153631_R068_T17MQM_20200815T143605.tif,209.0,2.09,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20200824T153619_R068_T17MQM_20200827T151710.tif,116.0,1.16,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20200829T153621_R068_T17MQM_20200907T143734.tif,269.0,2.69,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20200913T153619_R068_T17MQM_20200918T154214.tif,190.0,1.9,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20201202T153619_R068_T17MQM_20201203T200558.tif,163.0,1.63,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20210126T153621_R068_T17MQM_20210127T003947.tif,207.0,2.07,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,111.0,1.11,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20220903T153619_R068_T17MQM_20220904T015839.tif,131.0,1.31,Lower Whisker
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20220913T153619_R068_T17MQM_20220914T073841.tif,114.0,1.14,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20171118T153609_R068_T17MQM_20201014T204743.tif,229.0,2.29,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20181213T153609_R068_T17MQM_20201008T095318.tif,194.0,1.94,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20191228T153619_R068_T17MQM_20201003T104509.tif,208.0,2.08,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20201008T153631_R068_T17MQM_20201010T101608.tif,157.0,1.57,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20201207T153621_R068_T17MQM_20201208T051444.tif,267.0,2.67,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20210411T153619_R068_T17MQM_20210412T094847.tif,176.0,1.76,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20220116T153619_R068_T17MQM_20220117T035624.tif,207.0,2.07,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20220730T153631_R068_T17MQM_20220731T180026.tif,180.0,1.8,Lower Whisker
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20220913T153619_R068_T17MQM_20220914T073841.tif,170.0,1.7,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20171024T153621_R068_T17MQM_20201015T015836.tif,122.0,1.22,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20180924T153609_R068_T17MQM_20201009T043229.tif,137.0,1.37,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20181118T153611_R068_T17MQM_20201008T193731.tif,270.0,2.7,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20190117T153621_R068_T17MQM_20201008T021728.tif,270.0,2.7,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20190226T153611_R068_T17MQM_20201007T205043.tif,148.0,1.48,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20190303T153619_R068_T17MQM_20201030T120236.tif,143.0,1.43,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20190512T153629_R068_T17MQM_20201006T132520.tif,213.0,2.13,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20190522T153629_R068_T17MQM_20201006T171145.tif,108.0,1.08,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20200506T153619_R068_T17MQM_20200920T193459.tif,177.0,1.77,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20210131T153619_R068_T17MQM_20210205T221132.tif,129.0,1.29,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20210307T153621_R068_T17MQM_20210308T030357.tif,165.0,1.65,Lower Whisker
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20221202T153619_R068_T17MQM_20221203T235137.tif,111.0,1.11,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20180924T153609_R068_T17MQM_20201009T043229.tif,211.0,2.11,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20190323T153619_R068_T17MQM_20201007T095344.tif,120.0,1.2,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20190512T153629_R068_T17MQM_20201006T132520.tif,129.0,1.29,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20190721T153629_R068_T17MQM_20201005T174324.tif,128.0,1.28,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20201013T153619_R068_T17MQM_20201015T033340.tif,140.0,1.4,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20201107T153621_R068_T17MQM_20201108T161511.tif,162.0,1.62,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20210312T153619_R068_T17MQM_20210313T184620.tif,162.0,1.62,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20211117T153619_R068_T17MQM_20211118T090643.tif,146.0,1.46,Lower Whisker
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20221018T153621_R068_T17MQM_20221019T032341.tif,261.0,2.61,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20171228T153609_R068_T17MQM_20201014T170435.tif,101.0,1.01,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20180303T153621_R068_T17MQM_20201013T055730.tif,129.0,1.29,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20180522T153621_R068_T17MQM_20201012T125608.tif,224.0,2.24,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20181029T153621_R068_T17MQM_20201009T162807.tif,141.0,1.41,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20190226T153611_R068_T17MQM_20201007T205043.tif,245.0,2.45,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20190417T153621_R068_T17MQM_20201007T031103.tif,128.0,1.28,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20200312T153621_R068_T17MQM_20201006T123835.tif,118.0,1.18,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20200322T153621_R068_T17MQM_20201014T112220.tif,120.0,1.2,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20200426T153619_R068_T17MQM_20200922T055905.tif,215.0,2.15,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20200720T153621_R068_T17MQM_20200816T203443.tif,113.0,1.13,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20201107T153621_R068_T17MQM_20201108T161511.tif,215.0,2.15,Lower Whisker
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20210501T153619_R068_T17MQM_20210502T113142.tif,234.0,2.34,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2A_MSIL2A_20170517T153621_R068_T17MQM_20210209T161253.tif,194.0,1.94,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2A_MSIL2A_20180721T153621_R068_T17MQM_20201011T181944.tif,200.0,2.0,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20181213T153609_R068_T17MQM_20201008T095318.tif,125.0,1.25,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2A_MSIL2A_20190107T153611_R068_T17MQM_20201007T233158.tif,112.0,1.12,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20190721T153629_R068_T17MQM_20201005T174324.tif,232.0,2.32,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2A_MSIL2A_20191103T153621_R068_T17MQM_20201003T123805.tif,107.0,1.07,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20200426T153619_R068_T17MQM_20200922T055905.tif,163.0,1.63,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20200824T153619_R068_T17MQM_20200827T151710.tif,170.0,1.7,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20210111T153619_R068_T17MQM_20210112T045836.tif,192.0,1.92,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20210131T153619_R068_T17MQM_20210205T221132.tif,181.0,1.81,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2B_MSIL2A_20210720T153619_R068_T17MQM_20210721T005551.tif,267.0,2.67,Lower Whisker
ROI_0094_04,D:\scburning\ROI_0094_04\S2A_MSIL2A_20220111T153621_R068_T17MQM_20220112T165253.tif,159.0,1.59,Lower Whisker
ROI_0096_01,D:\scburning\ROI_0096_01\S2B_MSIL2A_20180417T153619_R068_T17MQM_20201012T233240.tif,155.0,1.55,Lower Whisker
ROI_0096_01,D:\scburning\ROI_0096_01\S2B_MSIL2A_20190313T153619_R068_T17MQM_20201007T062342.tif,125.0,1.25,Lower Whisker
ROI_0096_01,D:\scburning\ROI_0096_01\S2B_MSIL2A_20191228T153619_R068_T17MQM_20201003T104509.tif,163.0,1.63,Lower Whisker
