roi,file,burning_pixels,ha,group
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.tif,309.0,3.09,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20180924T153609_R068_T17MPN_20201009T043234.tif,1786.0,17.86,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20181123T153619_R068_T17MPN_20201008T211042.tif,1931.0,19.31,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.tif,733.0,7.33,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20190216T153621_R068_T17MPN_20201007T172249.tif,1230.0,12.3,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811.tif,500.0,5.0,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190412T153629_R068_T17MPN_20201007T012424.tif,777.0,7.77,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190512T153629_R068_T17MPN_20201006T132522.tif,664.0,6.64,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190601T153629_R068_T17MPN_20201005T205712.tif,413.0,4.13,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154.tif,364.0,3.64,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190919T153619_R068_T17MPN_20201004T150645.tif,455.0,4.55,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540.tif,1388.0,13.88,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.tif,1100.0,11.0,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240.tif,481.0,4.81,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20191223T153611_R068_T17MPN_20201003T083758.tif,634.0,6.34,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200112T153611_R068_T17MPN_20201002T174345.tif,289.0,2.89,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200206T153619_R068_T17MPN_20201001T034745.tif,1008.0,10.08,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif,386.0,3.86,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200312T153621_R068_T17MPN_20201006T124007.tif,366.0,3.66,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200327T153619_R068_T17MPN_20201027T115556.tif,818.0,8.18,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200506T153619_R068_T17MPN_20200920T193450.tif,559.0,5.59,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200521T153631_R068_T17MPN_20200910T104928.tif,805.0,8.05,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200531T153631_R068_T17MPN_20200911T150826.tif,553.0,5.53,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439.tif,1137.0,11.37,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200730T153631_R068_T17MPN_20200818T034648.tif,483.0,4.83,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200804T153619_R068_T17MPN_20200816T043710.tif,337.0,3.37,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200824T153619_R068_T17MPN_20200827T151723.tif,624.0,6.24,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122.tif,534.0,5.34,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif,618.0,6.18,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20201107T153621_R068_T17MPN_20201108T161515.tif,321.0,3.21,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.tif,318.0,3.18,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif,363.0,3.63,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210121T153619_R068_T17MPN_20210122T143121.tif,402.0,4.02,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210131T153619_R068_T17MPN_20210201T214757.tif,484.0,4.84,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20210215T153621_R068_T17MPN_20210216T014033.tif,724.0,7.24,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210312T153619_R068_T17MPN_20210313T192720.tif,420.0,4.2,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20210416T153611_R068_T17MPN_20210417T065935.tif,1130.0,11.3,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210421T153619_R068_T17MPN_20210423T045202.tif,677.0,6.77,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210511T153619_R068_T17MPN_20210513T105447.tif,888.0,8.88,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20211112T153621_R068_T17MPN_20211113T044032.tif,648.0,6.48,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152.tif,343.0,3.43,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,747.0,7.47,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,360.0,3.6,Lenght Box
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20220725T153629_R068_T17MPN_20220727T082159.tif,816.0,8.16,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256.tif,1290.0,12.9,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20171019T153609_R068_T17MPN_20201015T010101.tif,2033.0,20.33,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20171113T153621_R068_T17MPN_20201014T193640.tif,376.0,3.76,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20171128T153609_R068_T17MPN_20201014T224654.tif,370.0,3.7,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.tif,478.0,4.78,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.tif,860.0,8.6,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.tif,568.0,5.68,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif,1145.0,11.45,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180919T153611_R068_T17MPN_20201009T024609.tif,277.0,2.77,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20181208T153611_R068_T17MPN_20201008T082328.tif,299.0,2.99,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.tif,781.0,7.81,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20190117T153621_R068_T17MPN_20201008T021733.tif,772.0,7.72,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811.tif,1366.0,13.66,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190412T153629_R068_T17MPN_20201007T012424.tif,741.0,7.41,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,363.0,3.63,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190601T153629_R068_T17MPN_20201005T205712.tif,1474.0,14.74,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20190626T153621_R068_T17MPN_20201006T063531.tif,806.0,8.06,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.tif,1081.0,10.81,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154.tif,738.0,7.38,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190919T153619_R068_T17MPN_20201004T150645.tif,1417.0,14.17,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540.tif,940.0,9.4,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.tif,1382.0,13.82,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439.tif,494.0,4.94,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif,539.0,5.39,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20201107T153621_R068_T17MPN_20201108T161515.tif,920.0,9.2,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.tif,323.0,3.23,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20210111T153619_R068_T17MPN_20210112T045648.tif,974.0,9.74,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20210121T153619_R068_T17MPN_20210122T143121.tif,727.0,7.27,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20210215T153621_R068_T17MPN_20210216T014033.tif,378.0,3.78,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20210220T153619_R068_T17MPN_20210221T012505.tif,1856.0,18.56,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20210615T153621_R068_T17MPN_20210616T010910.tif,784.0,7.84,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20210928T153619_R068_T17MPN_20210929T072844.tif,847.0,8.47,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152.tif,466.0,4.66,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,484.0,4.84,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,382.0,3.82,Lenght Box
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20220317T153619_R068_T17MPN_20220318T022208.tif,351.0,3.51,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20170127T153611_R068_T17MPN_20210207T220407.tif,661.0,6.61,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20171113T153621_R068_T17MPN_20201014T193640.tif,1598.0,15.98,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20171203T153611_R068_T17MPN_20201014T115357.tif,2186.0,21.86,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.tif,1784.0,17.84,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.tif,876.0,8.76,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20180407T153619_R068_T17MPN_20201012T193459.tif,1419.0,14.19,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif,532.0,5.32,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140.tif,842.0,8.42,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20180924T153609_R068_T17MPN_20201009T043234.tif,1076.0,10.76,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20181208T153611_R068_T17MPN_20201008T082328.tif,625.0,6.25,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714.tif,2041.0,20.41,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20190328T153621_R068_T17MPN_20201007T113702.tif,272.0,2.72,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,547.0,5.47,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20190721T153629_R068_T17MPN_20201005T174325.tif,736.0,7.36,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154.tif,1582.0,15.82,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20191014T153621_R068_T17MPN_20201004T021137.tif,454.0,4.54,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20191024T153621_R068_T17MPN_20201004T054355.tif,1118.0,11.18,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240.tif,276.0,2.76,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20191223T153611_R068_T17MPN_20201003T083758.tif,273.0,2.73,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200211T153611_R068_T17MPN_20201001T171520.tif,474.0,4.74,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200302T153611_R068_T17MPN_20200926T005039.tif,879.0,8.79,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20200406T153619_R068_T17MPN_20200925T073500.tif,1828.0,18.28,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200411T153621_R068_T17MPN_20200923T020037.tif,727.0,7.27,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200531T153631_R068_T17MPN_20200911T150826.tif,1256.0,12.56,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439.tif,947.0,9.47,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122.tif,420.0,4.2,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20201102T153619_R068_T17MPN_20201104T005942.tif,310.0,3.1,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.tif,387.0,3.87,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20210302T153619_R068_T17MPN_20210303T053352.tif,431.0,4.31,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20210416T153611_R068_T17MPN_20210417T065935.tif,850.0,8.5,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20210511T153619_R068_T17MPN_20210513T105447.tif,299.0,2.99,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20210615T153621_R068_T17MPN_20210616T010910.tif,395.0,3.95,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,473.0,4.73,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,959.0,9.59,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20220312T153621_R068_T17MPN_20220313T052716.tif,290.0,2.9,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042.tif,369.0,3.69,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20220615T153619_R068_T17MPN_20220618T170223.tif,874.0,8.74,Lenght Box
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20221122T153619_R068_T17MPN_20221123T034631.tif,456.0,4.56,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20170127T153611_R068_T17MPN_20210207T220407.tif,491.0,4.91,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20170407T153621_R068_T17MPN_20210209T053659.tif,1111.0,11.11,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20170427T153621_R068_T17MPN_20210209T110952.tif,603.0,6.03,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20170929T153609_R068_T17MPN_20210202T114723.tif,966.0,9.66,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20171019T153609_R068_T17MPN_20201015T010101.tif,462.0,4.62,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20171203T153611_R068_T17MPN_20201014T115357.tif,826.0,8.26,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180127T153609_R068_T17MPN_20201014T092056.tif,538.0,5.38,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.tif,596.0,5.96,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180407T153619_R068_T17MPN_20201012T193459.tif,1135.0,11.35,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif,396.0,3.96,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20180731T153621_R068_T17MPN_20201011T220520.tif,2334.0,23.34,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180815T153619_R068_T17MPN_20201011T021736.tif,584.0,5.84,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20181103T153619_R068_T17MPN_20201008T153241.tif,489.0,4.89,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20181208T153611_R068_T17MPN_20201008T082328.tif,422.0,4.22,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.tif,343.0,3.43,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811.tif,890.0,8.9,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20190412T153629_R068_T17MPN_20201007T012424.tif,1437.0,14.37,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20190512T153629_R068_T17MPN_20201006T132522.tif,333.0,3.33,Lenght Box
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,1362.0,13.62,Lenght Box
